SK_ID_CURR,TARGET
103609,0.06240761720300916
103613,0.06095195046349765
103614,0.05935534231311354
103615,0.053845435108721605
103624,0.09048819850691917
103625,0.13778116007932845
103628,0.11183358633511399
103629,0.06328406744326949
103647,0.0773769027194479
103648,0.09616709406706438
103651,0.07387337090616479
103658,0.055707411413220935
103668,0.0806316162814458
103669,0.076227549208859
103676,0.08555010092337537
103682,0.07013930798236685
103683,0.050127630853079766
103689,0.06191896917817796
103725,0.05392529272895605
103733,0.08117383554167616
103744,0.04934292748559314
103762,0.09753587296830207
103771,0.09738984286142317
103773,0.055848934612574744
103783,0.10128132143744963
103784,0.08552206523844529
103808,0.05183253648104342
103812,0.05972027841509322
103813,0.08457600393475657
103814,0.06884870770511343
103818,0.12165927172461109
103824,0.08530293235097113
103828,0.05128577210053389
103830,0.07211526999938814
103840,0.06482432779099964
103842,0.09484378446763077
103847,0.10463188303492088
103848,0.09805591709262207
103851,0.0545253892963824
103854,0.11980973871441106
103857,0.15009070193736151
103861,0.04786229848719234
103862,0.08184006402432235
103865,0.07656826800383804
103870,0.05538016018851643
103876,0.0795591572329109
103891,0.1370615220212796
103908,0.06720368564122649
103914,0.0747538166510448
103918,0.08918576943141279
103940,0.08667046129928409
103963,0.10955789686711222
103966,0.09435347075106124
103971,0.10764256762428755
103980,0.09414177562065973
103984,0.06223113749828992
103985,0.07087496425577842
103998,0.11451857775117345
104019,0.06981368025993735
104026,0.07664868454879185
104035,0.10469967433165349
104044,0.06609041625166856
104045,0.08878476834819432
104047,0.08813684413577857
104051,0.057544790991601966
104058,0.06970628842306172
104063,0.06307983945481907
104066,0.08377571019670316
104087,0.04543174740469783
104089,0.08133025302560902
104095,0.06655337643939889
104098,0.1056392067134756
104104,0.0525197877671084
104110,0.08816098655222465
104120,0.06685356474204462
104122,0.054431951850176796
104131,0.07982568892027991
104132,0.09728971584453866
104135,0.05515052476420403
104136,0.08231700827063931
104149,0.07809164554797962
104150,0.07227882263904135
104156,0.0871110434383336
104165,0.09773568417048997
104175,0.07634355971183114
104179,0.10430575442481
104184,0.07973470200317982
104206,0.061045831647367266
104216,0.08991755480068406
104230,0.13226821585684287
104257,0.04765363799875515
104272,0.050262525117323965
104273,0.08526647324097351
104278,0.045945831158593915
104294,0.09179848361925987
104295,0.07967347049757457
104297,0.06733172500406619
104298,0.09617705578335334
104308,0.09641194791584037
104318,0.07698914178688786
104319,0.061219357993995936
104320,0.10976298328228433
104327,0.10545036513511226
104334,0.08619354596029831
104344,0.09885630527971502
104350,0.06879349305654335
104351,0.08459119576686648
104354,0.09898685080078755
104369,0.10601541387925757
104376,0.09016023921777558
104381,0.07633507830169972
104384,0.08632887195930562
104391,0.05450123562425764
104394,0.09374058340412568
104398,0.11226049676986628
104402,0.07225124132359807
104408,0.06695193620505793
104409,0.05452531554640674
104410,0.11932073649259206
104412,0.06594186451114269
104417,0.09209422267692897
104424,0.07814552858914199
104426,0.05726614449063562
104435,0.06987024467908895
104445,0.07160346761573781
104458,0.04811313930906855
104460,0.08250615498394838
104466,0.07269273103292617
104472,0.10764971159825265
104473,0.09672237976425581
104479,0.0500537984122295
104480,0.06714533246207595
104482,0.10660852805124353
104499,0.04814538007928495
104501,0.048037130081450594
104502,0.07113715065111668
104506,0.0789621336051727
104510,0.05533781377136886
104512,0.06553419760143561
104520,0.11444392478016945
104528,0.10411998345229849
104529,0.08860407550910222
104541,0.08638253528751641
104578,0.06142551436667057
104584,0.07714314563251487
104588,0.09258875526839058
104602,0.07543351984714068
104610,0.05504164296211404
104611,0.08068109141971969
104618,0.10062711287396185
104620,0.07853051624709469
104622,0.05465675772256843
104624,0.05667012377355619
104625,0.09020809019199177
104634,0.12242718919366477
104639,0.09302317530240337
104646,0.06904985877775839
104647,0.0706282324878761
104652,0.05640715718613749
104670,0.07303909324376877
104677,0.06424984008215023
104685,0.0971250783534449
104691,0.085316415800837
104696,0.0648147816879853
104699,0.05364287075750649
104712,0.1067615558284744
104714,0.07680953349791722
104717,0.07765381720202133
104718,0.0728924976000163
104740,0.07261920167358249
104741,0.08837579972191731
104743,0.04410471008683964
104744,0.09169116347676884
104747,0.09084992625479345
104767,0.07841274680804831
104772,0.1646325701049584
104776,0.12011614124402274
104779,0.05946619584202859
104814,0.07934987871109934
104815,0.07522983829181107
104830,0.092655951390876
104831,0.10364427316656326
104833,0.09637921567474661
104839,0.06547089442935643
104840,0.07726690840223543
104860,0.09189437627733038
104861,0.049221711741897045
104866,0.07830281017683738
104870,0.06121923160173409
104877,0.08725695470084505
104878,0.054038153892822446
104879,0.07056029907179427
104880,0.08352836862987881
104899,0.08040945455497263
104906,0.05011867641540663
104907,0.10324653157061964
104913,0.08034675351637861
104916,0.0995149353480556
104921,0.08705920909590265
104930,0.07426842939761699
104931,0.08933810984203006
104936,0.09134359923927667
104937,0.08284205906050826
104942,0.07488359370409425
104943,0.0725616273985963
104969,0.09180204404191532
104972,0.12681225730826354
104988,0.08715272365127064
105013,0.08738662705097716
105015,0.08449219955610371
105019,0.06551963443498399
105027,0.07388809026156093
105030,0.08735268231373794
105035,0.14293889653579406
105041,0.05694073134730284
105051,0.11192167653971782
105056,0.06017199974253416
105067,0.1599157235843519
105071,0.10046580779871617
105072,0.057066891613953376
105074,0.11715347580201341
105091,0.10273546834209533
105101,0.06784481710395217
105103,0.07841142534693478
105134,0.08491765143300876
105139,0.08434200640202703
105142,0.11465422832981297
105146,0.0875916265327656
105163,0.08071470731077418
105168,0.10255511683691089
105172,0.04680414580148201
105176,0.11586722043309991
105195,0.0738446242023584
105196,0.12400020947149393
105197,0.052837567592955124
105203,0.07679207489500914
105223,0.08435481528314615
105227,0.07792542673796005
105228,0.05744933781927494
105230,0.08853721846831239
105231,0.1173300945320346
105239,0.07306233588524594
105242,0.09174379145852155
105244,0.07336179324256396
105245,0.10216180030042923
105248,0.05305960151573503
105249,0.07728380924194944
105266,0.11244146188545916
105271,0.11084201548111082
105276,0.09672591410337913
105282,0.09407229977385005
105292,0.07315751426249995
105297,0.043663510178171314
105332,0.10463446239239962
105333,0.07101437822077539
105343,0.056057128651781245
105344,0.04893412290455131
105345,0.1069618739395444
105357,0.08648079587243793
105359,0.07957804088753756
105366,0.07219056727444517
105367,0.08709980314820566
105370,0.04252638835170142
105377,0.08567517628864398
105390,0.078020147010794
105399,0.06168727452085737
105403,0.06967184941444911
105404,0.07844266607229827
105414,0.0664888993592411
105417,0.07856200085513058
105425,0.12378504114778081
105452,0.06668374113630357
105454,0.09093904148764072
105456,0.10724736993444527
105470,0.09063727181863339
105471,0.050760440990663215
105483,0.07810340415023721
105493,0.0941209472763268
105508,0.11383472079534346
105514,0.09194782680761363
105515,0.04906907199010589
105528,0.12503007904268576
105529,0.06027977516010834
105531,0.062172292275960744
105532,0.06720910771747308
105558,0.04550609712599477
105574,0.07875223809937804
105578,0.053047121222129075
105584,0.12891227909689165
105595,0.1022615354989741
105617,0.08681611919208061
105618,0.06918413587546432
105621,0.07129149151282448
105625,0.07458582694275093
105629,0.07979146236670122
105630,0.058454400829511706
105634,0.05508191211473492
105635,0.08875651613018096
105641,0.09390100515359082
105647,0.09329344709288581
105648,0.07806662351115125
105655,0.05486248771288412
105657,0.05761254824466525
105672,0.09844580666401796
105678,0.07696771526184845
105682,0.07035760373591997
105691,0.08384657138235807
105692,0.07455638194953505
105706,0.10775855033751941
105712,0.09051960141257394
105720,0.08399648713230282
105734,0.07374417447393264
105735,0.08224749422591238
105736,0.07874171153541104
105737,0.05724915531323002
105738,0.11407671652901567
105740,0.1064116841154825
105744,0.052802231466929944
105747,0.09143776604938282
105749,0.09861694175279935
105754,0.07994690262379367
105758,0.05811402376773537
105760,0.08229493764777979
105767,0.07183619934293653
105784,0.102163493815106
105791,0.0760454568606814
105802,0.07798544300691125
105807,0.1189801172948343
105809,0.0644150161222917
105816,0.08700308414929282
105817,0.053627948043571884
105824,0.11550652493583487
105832,0.09292354104339723
105856,0.0705085061243267
105865,0.06925655675046302
105899,0.07252327912254117
105906,0.04624321878963453
105916,0.07974563453912475
105923,0.09662124387424757
105937,0.08493477925943546
105965,0.05486772137994919
105966,0.07873736158985718
105968,0.0649638287695527
105973,0.07353774206294103
105976,0.10012541449447543
105978,0.057708193915506543
105979,0.06826379294890388
105991,0.09059425183101348
105998,0.07637653301063718
105999,0.084831946202599
106000,0.0852709348152795
106001,0.0920199393501588
106010,0.07062483453418024
106011,0.0842407184486517
106013,0.10544698291245932
106015,0.06943574564171894
106026,0.05780297129268265
106032,0.0579059167938721
106035,0.08556735262820533
106040,0.07991452580651982
106041,0.11401088923611709
106044,0.05142757959749236
106053,0.09222506795581432
106054,0.059835509145524594
106065,0.10659512741267184
106081,0.06814886724470705
106083,0.07176055704193711
106087,0.08161106890710823
106090,0.08413200850165083
106101,0.04204334515917202
106102,0.10775067645214816
106109,0.07151872612320749
106116,0.06631223215446802
106150,0.06320744696646657
106155,0.14844923955687986
106166,0.07852934630436484
106176,0.08051653707623088
106189,0.06353792559722152
106199,0.10677987944157821
106205,0.08495537748144248
106206,0.07522470771021667
106211,0.07483110482880254
106214,0.05818830984835431
106216,0.07508877029009567
106217,0.08658044501862724
106225,0.07509906273750963
106249,0.05824120725703533
106256,0.06517091398754353
106258,0.06398952338973399
106261,0.09365449912140454
106262,0.10561664286954678
106264,0.054605605117904486
106271,0.09419356734533776
106276,0.06957532521300694
106277,0.08309226418446825
106286,0.09873776141445
106293,0.05744613872472782
106295,0.06570261305544414
106296,0.08633888172650586
106297,0.11644325683665871
106298,0.08188305805784511
106311,0.07041514120371409
106314,0.10098625828531854
106320,0.10814721762176069
106334,0.09013278770558561
106346,0.06156139548242739
106347,0.066641714003653
106349,0.07375917817747692
106354,0.09652509373560482
106360,0.04926387400961001
106373,0.07812766828660472
106377,0.06035891166936809
106386,0.09706261236272985
106387,0.09531213751273293
106391,0.04834732469996323
106401,0.115828273330015
106411,0.10384733071639501
106413,0.10491243390793374
106426,0.08693940719331071
106427,0.06412898302565345
106428,0.12082929269824326
106434,0.08722652006094998
106438,0.08450608559357077
106440,0.09003305057403846
106441,0.060415184553716875
106452,0.10993242269189689
106453,0.07358884132764251
106454,0.08227422777742699
106457,0.08613648653425243
106484,0.06144834694496364
106488,0.1377911948330375
106491,0.07157258165483465
106514,0.07794721020715151
106527,0.08028804840772687
106528,0.06589605024853415
106529,0.046073015759169056
106534,0.10179598114990536
106550,0.09973185138404392
106577,0.070583963851282
106585,0.11908273401129817
106590,0.050822135308927645
106607,0.06421091676480507
106610,0.09374911119459713
106611,0.08490362023046764
106612,0.10993584392391308
106624,0.05646115382192735
106631,0.06640109814303288
106647,0.1564522985322259
106660,0.11170698241432213
106674,0.07743818029046594
106687,0.060347166532048475
106712,0.0849265703074067
106713,0.06602758085170761
106717,0.07052654613211158
106720,0.09311451672637609
106721,0.08373175172137028
106724,0.07736302289994033
106735,0.09727588747026308
106739,0.07179884176623491
106740,0.06822028711795357
106754,0.06899951449824313
106760,0.13159516002615063
106761,0.08814396638240109
106784,0.08800611319640968
106787,0.07496647694944199
106797,0.06519105496675494
106798,0.06401565026328639
106802,0.10849660327166986
106803,0.09047725610266548
106804,0.13568609947716312
106805,0.06914823319958155
106810,0.11631193277478007
106812,0.08605915037150803
106813,0.05487214320893962
106817,0.0631364099023553
106822,0.08755374984408958
106823,0.07860643530096066
106827,0.05647103723681261
106841,0.06124243940854192
106851,0.07558980876564027
106852,0.08894206409997775
106853,0.1344832100201763
106854,0.13948561187131764
106861,0.08619938172033367
106873,0.10459159285153352
106877,0.0640609181355985
106878,0.07041028832615376
106881,0.09589148128685206
106900,0.07033201243002529
106906,0.05994975892908062
106907,0.07697491894002402
106914,0.08442557490049701
106916,0.07827556059300377
106924,0.06512358343610522
106931,0.06924557095647961
106936,0.09472968365930162
106937,0.07241916330616407
106938,0.07067713355857914
106939,0.09477353422037192
106943,0.05793700175416246
106944,0.06367671279398597
106967,0.09755991029781474
106980,0.08076323395020314
106986,0.05521470960637924
106987,0.07503119536885423
106990,0.05612537205798029
107013,0.046210463781099616
107023,0.08699032236833916
107033,0.05253443835274167
107037,0.09052861222657096
107048,0.08940946882321484
107071,0.09488156147769866
107081,0.05338927429780748
107113,0.07922370248989695
107130,0.056670862121104164
107131,0.07567208807756828
107145,0.07819677562011287
107156,0.08354522332630915
107219,0.07156049588062195
107222,0.10681032254487104
107223,0.17656849308336986
107232,0.11144306161267943
107245,0.08730736306369
107246,0.052419245993805055
107247,0.05823574508636934
107256,0.06573462651987758
107259,0.06268048764199252
107260,0.040142020857346195
107279,0.1157945372607959
107280,0.0582976131932856
107281,0.0843313962996217
107285,0.07565871509878472
107329,0.09586752005122388
107337,0.06819527735234172
107349,0.06396615729198524
107350,0.08294447174331658
107351,0.05015720273429655
107359,0.13574711531670014
107391,0.08652687105780964
107394,0.09755173389283896
107395,0.0515134338579552
107406,0.10097887726713754
107416,0.09930972925120175
107417,0.06771088679265252
107418,0.06059523443839425
107419,0.06378589989747456
107444,0.07397491976110146
107445,0.0901293420177885
107446,0.08242991106061891
107460,0.08190893474577779
107470,0.08510470040717137
107475,0.06369733005290605
107520,0.07666317506796515
107526,0.08257391912571366
107527,0.050685836641084114
107530,0.05890539445186482
107532,0.11618917338287672
107534,0.10213852033992901
107535,0.06973753252013748
107554,0.09782113613105299
107556,0.07631318162715611
107559,0.08743628448020331
107561,0.053840371237412726
107564,0.07247928069846218
107566,0.08357507815145634
107571,0.0703619493580745
107590,0.08509202564019859
107602,0.08887889379299797
107625,0.10731317164229504
107626,0.12181297803080471
107635,0.06671480736512214
107636,0.06757880709764787
107645,0.0891925909811027
107652,0.100793355230139
107655,0.05136873521132256
107668,0.059175128897815815
107670,0.06607540338913866
107677,0.0485310612100952
107680,0.09919685585627548
107683,0.0758593327548623
107684,0.06006228281477556
107691,0.07488487322174787
107692,0.09753082600788027
107703,0.10465274747269968
107709,0.054663988120696005
107710,0.06440854926089305
107721,0.0906738769428884
107725,0.10068624264160812
107727,0.1077709614179983
107739,0.07904432018753495
107740,0.09806469548764538
107741,0.0795492963832509
107747,0.05822976353483356
107765,0.1272026794328009
107768,0.056191051222324324
107775,0.08477609661790388
107782,0.10381803979149509
107790,0.05988299019083475
107801,0.07443870069261785
107807,0.05701392596753317
107811,0.10528796017989511
107817,0.11148911061948386
107826,0.07268846154919455
107838,0.08364396918318831
107839,0.06865712385818218
107843,0.07184994888728251
107847,0.06125999314162072
107849,0.09625294604186296
107850,0.074894397210299
107867,0.10262170360134426
107871,0.08290351421080377
107908,0.07831853316097452
107913,0.1116784805699833
107927,0.08786999562082981
107931,0.04540373145197717
107955,0.047484925355204814
107962,0.08276635519307983
107977,0.06963322712753499
107978,0.0760247483047797
107993,0.0680217571823387
108010,0.0715906819376046
108016,0.09131298870753354
108018,0.11473904477372697
108027,0.09950794949436596
108045,0.08680162737600378
108069,0.11223174859170204
108082,0.08758235110716085
108089,0.08372082733251329
108092,0.0699082746130694
108106,0.06834509809495054
108112,0.07950884154496055
108120,0.10759715027036024
108122,0.14565866489912843
108135,0.11446949002994254
108170,0.0685041062393202
108171,0.08106708314893751
108177,0.05854310649158216
108180,0.10288642602133921
108183,0.07635763477645724
108184,0.06016216391436569
108185,0.07780456562572836
108192,0.08231014709756383
108195,0.09358252273804088
108196,0.10646322415964538
108218,0.06614583221521479
108219,0.11726986366031328
108243,0.09764029810999843
108249,0.05558230200669282
108251,0.045843541386822964
